,0,1,2
0,3840.0,299.61992170213875,294.0177720162838
1,7680.0,352.8904470996302,352.3467648724376
2,11520.0,388.11424711699306,387.51474925594164
3,15360.0,409.312648743861,416.4078335267887
4,19200.0,432.00814121205923,427.2416306420892
5,23040.0,436.7291994400421,443.3071506871747
6,26880.0,448.31447963650635,457.43155790609654
7,30720.0,449.5242857991574,460.9988816059411
8,34560.0,451.16724923068773,457.93823831204776
9,38400.0,452.44136150931627,460.7561272759611
10,42240.0,456.8675967126908,466.1325121439367
11,46080.0,458.8946753411767,466.1634952655393
12,49920.0,459.59233269233073,468.61837075089466
13,53760.0,460.41273813554926,466.5451298731942
14,57600.0,459.4715139075669,468.46045837970473
15,61440.0,464.6776959575134,471.39677569236585
16,65280.0,466.84255974812214,471.72921085447945
17,69120.0,467.2778939910261,474.12974806943225
18,72960.0,468.1906038030534,472.9004996555939
19,76800.0,466.34322547428565,472.9289088435151
20,80640.0,467.13638242682595,475.49965111720036
21,84480.0,467.63890760768527,478.0902784375478
22,88320.0,467.586111520515,475.46956885471644
23,92160.0,468.4880336093634,478.4317759775388
24,96000.0,468.4118848964438,474.11397842310686
25,99840.0,467.7882043744436,477.3622844138903
26,103680.0,470.48500716752574,478.7078549020881
27,107520.0,470.05907938282314,478.7468497533761
28,111360.0,471.63144333789114,477.6187392362791
