,0,1,2
0,3840.0,262.15304356802034,250.68461233531852
1,7680.0,305.15522256954443,304.4371837898421
2,11520.0,331.12098958053457,327.76855946444243
3,15360.0,346.48241347834596,352.57120324301053
4,19200.0,342.88900615879265,341.01061382838344
5,23040.0,352.30603725951386,346.00090501086555
6,26880.0,363.5831023637596,345.1451521830875
7,30720.0,343.83372076326395,347.3258118254833
8,34560.0,339.6769211422426,343.6647507712036
9,38400.0,344.1484676284835,346.3976066801812
10,42240.0,358.20945516656417,350.74515265676206
11,46080.0,359.71799133903363,348.04898001329536
12,49920.0,362.3107439291749,369.1713298962104
13,53760.0,376.0890086965347,380.95465810561
14,57600.0,384.4595383204003,390.6254147080971
15,61440.0,388.3372725607441,379.1072035301073
16,65280.0,397.4574429940468,389.7347878512944
17,69120.0,389.9756381059534,391.18704717582153
18,72960.0,389.3168328198825,385.5683711675517
19,76800.0,391.8026917844293,389.09317028691464
20,80640.0,378.4085495840618,392.26655059369006
21,84480.0,394.6004387492899,373.6064012542582
22,88320.0,390.448498854407,384.2212016684241
23,92160.0,387.7451153491874,390.21029589061703
24,96000.0,394.5885391134088,397.4787026204896
25,99840.0,394.3503378540328,380.79374197461607
26,103680.0,390.5168173572147,394.4977813577392
27,107520.0,393.43597424272855,388.257093659447
28,111360.0,391.29268672396626,388.82589291117694
