,0,1,2
0,38400.0,301.0972120642772,297.72364848384024
1,76800.0,400.90628722561223,390.47755882464406
2,115200.0,448.64705203564944,440.70500165530734
3,153600.0,473.7873477934634,465.8900980877725
4,192000.0,478.70411435392066,472.07473973378086
5,230400.0,484.54916682900375,478.61305350157505
6,268800.0,488.9838523314148,486.71335249791616
7,307200.0,496.37702356445857,487.7664112153463
8,345600.0,499.3212020799074,490.1052417154471
9,384000.0,496.41170171686036,494.7400673937811
10,422400.0,500.90619336439215,481.07892458887545
11,460800.0,509.0997550882716,484.9043698241822
12,499200.0,508.20611600446335,497.6008446145688
13,537600.0,508.46733147821567,487.1094185570975
14,576000.0,512.2399862108575,479.3850975510243
15,614400.0,511.1894691080681,499.35377416776754
16,697600.0,497.7348680677061,501.68828762506797
17,755200.0,502.2084209467149,500.0008001900309
18,812800.0,507.1537502194713,505.9356329233399
19,870400.0,513.3040984249052,503.2283694978979
20,928000.0,510.7294948234777,501.8538916323048
21,985600.0,517.337508776716,502.1308280782903
22,1100800.0,516.6887368596625,504.89394177184835
23,1177600.0,512.9498492538688,511.0617109433049
24,1254400.0,516.6444911125196,508.8227149987171
25,1331200.0,520.0195491805443,504.3412972502229
26,1305600.0,518.0383605169131,511.756362578906
27,1331200.0,517.8818125732696,509.0828063471354
28,1356800.0,518.2028614841151,509.3009316036706
29,1382400.0,518.429358846956,504.13692419725584
30,1408000.0,515.0654532438008,504.3321608341613
31,1433600.0,517.8542540730962,506.4476421562916
32,1459200.0,512.1479782122287,504.567828530988
33,1292800.0,509.4459306726149,505.27939257971883
34,1305600.0,510.6730516391064,511.5092392848707
35,1318400.0,512.5885370421188,512.5740324200139
36,1331200.0,509.2389392177177,516.2100274490738
37,1344000.0,512.6076406201634,517.4235926481516
38,1356800.0,509.6896089709519,515.5722235522841
39,1369600.0,511.38135516055036,510.4736263232569
40,1382400.0,511.7759859276009,517.9000829043803
41,1395200.0,511.52354500052,514.1555042678779
42,1408000.0,510.348357044298,512.5809424282069
43,1420800.0,511.24276047754404,510.7662583969924
44,1433600.0,512.3553524034161,511.4004031828054
45,1446400.0,512.565191649809,511.1670430639408
46,1459200.0,510.0529640937753,517.1519034582391
47,1472000.0,512.9559072075588,517.4924590829402
48,1497600.0,508.40809023803666,510.21052309283294
49,1523200.0,509.1740814097866,513.865098098752
50,1548800.0,509.28827366603855,513.0070978619636
51,1574400.0,511.2253594922469,516.6776811536104
52,1600000.0,508.607726642639,511.7998454602824
53,1625600.0,510.6022915928032,513.1757079724898
54,1651200.0,511.2329932283161,513.006395141036
55,1676800.0,509.9200237271269,510.989948188126
56,1702400.0,513.0906434584143,512.605709117836
57,1728000.0,507.8349634021393,516.3847492909043
58,1753600.0,508.5750791690723,519.9615970989248
59,1779200.0,511.134705315552,514.3433833308528
60,1804800.0,508.9110308816249,510.3105930180811
61,1830400.0,508.6277311885873,515.5828421086812
