,0,1,2
0,8352.0,1249.217585818794,1242.8267891368866
1,16704.0,1331.8883848210999,1324.5826176842452
2,25056.0,1393.878100555358,1391.927578250556
3,33408.0,1422.3548711196975,1441.719150500978
4,41760.0,1446.3153715166536,1450.142277409879
5,50112.0,1468.5509906834236,1466.6020708220226
6,58464.0,1470.4099167049785,1480.5688334531628
7,66816.0,1491.8885321469681,1495.3206049268072
8,75168.0,1492.5752797853638,1493.2201471639876
9,83520.0,1503.028146915304,1507.1469471737548
10,91872.0,1507.5356316627988,1508.3928072453134
11,100224.0,1508.9178580140472,1518.727026840329
12,108576.0,1514.571081564971,1522.8330121883992
13,116928.0,1521.7246553013028,1525.5690731771642
14,125280.0,1529.0712227171227,1525.6124774287937
15,133632.0,1531.2374874846903,1534.1719315516577
16,141984.0,1530.4453888472574,1525.064492017615
17,150336.0,1532.3435176777034,1535.0858459030355
18,158688.0,1534.9081687994549,1531.8853858990917
19,167040.0,1534.9607221704268,1533.2767208583234
20,175392.0,1533.8564499060801,1538.413261872371
21,183744.0,1537.498310675793,1537.5202366437939
22,192096.0,1538.9378098174295,1541.2871921855171
23,200448.0,1538.430174706396,1534.4892763605278
24,208800.0,1540.0785580460274,1537.8033670930806
25,217152.0,1537.9152404560064,1542.5871565251582
26,225504.0,1541.4777996201062,1541.4547769684796
27,233856.0,1541.4545266573562,1539.7421099025553
28,242208.0,1541.8750948270967,1542.6405446973154
29,250560.0,1540.5505805330092,1539.4371140157457
30,258912.0,1544.5763692061075,1543.9105638983326
31,267264.0,1541.840101385653,1546.5868722449156
32,275616.0,1544.209003320814,1542.838828540098
33,283968.0,1547.369371865104,1543.2901235245927
34,292320.0,1546.9509256514805,1545.0225906787487
35,300672.0,1549.4655002326176,1543.355319710136
36,309024.0,1544.7685363972764,1543.1797372284263
37,317376.0,1546.5446049747402,1548.3616527702159
38,325728.0,1544.2052256291681,1548.8228819569354
39,334080.0,1545.0989784214776,1546.3912675524039
40,342432.0,1545.1468090275544,1544.8036328320006
41,350784.0,1547.6001602377353,1545.8827696037004
42,359136.0,1547.601704506522,1544.6519224896672
43,367488.0,1549.0707255997381,1549.781562166862
44,375840.0,1547.6253640211864,1547.3038638590635
45,384192.0,1547.5698404095638,1544.225440868528
46,392544.0,1547.457993253947,1551.3172765506752
47,400896.0,1546.373789487901,1546.8621212772216
48,409248.0,1547.450318103538,1547.4255841744402
49,417600.0,1548.7712687981912,1551.0785393213084
50,425952.0,1547.176787020621,1547.1696740362938
51,434304.0,1549.824739829911,1552.2365972896635
52,442656.0,1549.5877842812008,1547.8227374837152
53,451008.0,1549.646096095279,1546.4035505880934
54,459360.0,1549.0432823523643,1543.6136670319208
55,467712.0,1549.439329050698,1548.6700470440762
56,476064.0,1550.7642098373024,1546.5867905028065
57,484416.0,1551.0369186956566,1550.3480700048456
58,492768.0,1551.086504269559,1552.382550989979
59,501120.0,1549.672112333992,1549.440469821305
60,509472.0,1550.2791608533882,1550.3824608785912
61,517824.0,1551.918120494382,1549.8194538671012
62,526176.0,1550.4228335044043,1551.6629608375695
63,534528.0,1549.558484204671,1545.4797935349877
64,542880.0,1546.9112038670971,1546.6278175760888
65,551232.0,1549.438138557254,1549.1607102277123
66,559584.0,1549.742029495407,1544.071736023834
67,567936.0,1551.0570678535585,1550.708119340266
68,576288.0,1551.2574699631934,1550.2605395643727
