,0,1,2
0,4080.0,1338.976787251031,1354.7662915834187
1,8160.0,1380.3339257549153,1351.6408433303814
2,12240.0,1413.115240356078,1395.3581544338313
3,16320.0,1461.656793682043,1445.272453939436
4,20400.0,1451.185033806955,1507.1532401722886
5,24480.0,1503.510866587356,1473.2332046763936
6,28560.0,1540.2783262313014,1525.6089470444351
7,32640.0,1537.7911975514114,1523.244244687584
8,36720.0,1552.552871988945,1557.831185302933
9,40800.0,1576.988233538105,1564.0788519027262
10,44880.0,1602.4195085383005,1590.9830292088923
11,48960.0,1600.5504842382088,1605.641801767982
12,53040.0,1602.1243399416082,1590.4291644842149
13,57120.0,1608.1858106373386,1625.4170329927172
14,61200.0,1607.3042127463546,1620.3334936271087
15,65280.0,1617.8650019962286,1621.8504224795504
16,69360.0,1634.2350113063146,1605.7532533875335
17,73440.0,1643.4249207410126,1626.5822996167904
18,77520.0,1641.372636409316,1637.7615508507793
19,81600.0,1646.6753284163879,1649.6423057433374
20,85680.0,1654.8592810538464,1640.897983318242
21,89760.0,1643.3942251588192,1663.3579496554785
22,93840.0,1658.9049782562458,1661.6723032458606
23,97920.0,1650.64562666477,1657.9662793142086
24,102000.0,1658.096343466899,1645.5431740988492
25,106080.0,1660.7833497683187,1669.4770865512203
26,110160.0,1659.886450487606,1660.081097919756
27,114240.0,1670.306636673025,1660.5071154437019
28,118320.0,1666.6857118308203,1666.0716054259706
29,122400.0,1677.0058607638996,1667.4775985671224
30,126480.0,1671.7753203332818,1677.3900554783288
31,130560.0,1682.193707472195,1675.1483928153261
32,134640.0,1687.1843167154595,1685.8128117547728
33,138720.0,1682.3190761052235,1675.2995999676423
34,142800.0,1682.5886414196855,1686.13154313647
35,146880.0,1685.2349164667387,1684.7308309859134
36,150960.0,1682.1716086668143,1674.5993975459007
37,155040.0,1678.0899978258485,1686.4986675404798
38,159120.0,1683.2048169628417,1679.8275155346782
39,163200.0,1687.7123404466267,1673.6632382964267
40,167280.0,1684.6197396786467,1672.1606955067905
41,171360.0,1685.7024915558436,1682.0727853853236
42,175440.0,1687.5405458755656,1686.9614044641044
43,179520.0,1686.1872549580742,1688.7779115982564
44,183600.0,1690.0413050449372,1687.4372715488862
45,187680.0,1695.1232586641265,1687.0487629990812
46,191760.0,1689.5500605458255,1679.0925303643933
47,195840.0,1693.9214577552423,1687.2298754821202
48,199920.0,1691.1616444370509,1688.2963772232608
49,204000.0,1692.9925282824206,1688.9013687581203
50,208080.0,1699.131697043324,1693.1551052665513
51,212160.0,1691.4860578297603,1701.1863945967516
52,216240.0,1697.1161106596078,1691.9950417354078
53,220320.0,1698.6970169315555,1677.8009900220027
54,224400.0,1685.0733083584844,1690.542127108248
55,228480.0,1695.8372968768388,1693.4231353294258
56,232560.0,1687.7280298782478,1686.89547153159
57,236640.0,1693.5429787273722,1677.210475964598
58,240720.0,1694.4560568930938,1698.4056110598938
59,244800.0,1691.9771001032564,1697.8970593385905
60,248880.0,1694.3330999560214,1692.8930999212694
61,252960.0,1691.3209788757179,1698.6868394104183
62,257040.0,1702.6590238085416,1687.4999805752511
63,261120.0,1697.9274715843703,1686.1362334746623
64,265200.0,1688.2513239676766,1695.6273336421632
65,269280.0,1694.999026008836,1700.890521417844
66,273360.0,1702.5388181810079,1697.8677056127688
67,277440.0,1696.8598838845553,1696.2172067854635
68,281520.0,1700.687703068719,1692.4314630877016
