,0,1,2
0,6288.0,130.63472426855122,140.636105617034
1,12576.0,141.94217971281543,154.33237609910356
2,18864.0,153.91860096374205,170.36150498475325
3,25152.0,177.28360646450696,179.45492788867352
4,31440.0,197.69962333176966,197.5310488745629
5,37728.0,199.68526453021906,209.0461499924706
6,44016.0,205.74079623253462,208.86937155892377
7,50304.0,220.76942105938275,215.48418025643693
8,56592.0,227.47544577278205,251.00257939163046
9,62880.0,232.47442816402994,244.10282490546382
10,69168.0,233.53755124635146,240.24677994473706
11,75456.0,246.97026436832166,256.2488225932412
12,81744.0,263.2975456640158,268.98205889797777
13,88032.0,249.55678650634331,259.4366833648052
14,94320.0,247.1003814020649,275.32947878591875
15,100608.0,261.95497277479876,273.3963766001133
16,106896.0,256.60303952805,271.46820046062817
17,113184.0,260.3210431758007,266.21152916623436
18,119472.0,255.94703658604476,260.4454253911893
19,125760.0,263.50535185702495,284.1394166945926
20,132048.0,278.950943633696,295.4587924847467
21,138336.0,277.2163036027662,284.5519998981002
22,144624.0,290.8567862716191,290.9230311210293
23,150912.0,286.12369002743003,294.2359883721398
24,157200.0,289.8080787645173,306.8125221981731
25,163488.0,294.4117355509073,319.5371435862135
26,169776.0,297.3000952374386,313.2027512388411
27,176064.0,310.34368104709154,302.2303167146176
28,182352.0,311.33504197832576,304.77506016958034
29,188640.0,305.2132109859421,317.08802638963766
30,194928.0,311.3059667073656,322.762274257558
31,201216.0,320.313569455496,324.9944455604044
32,207504.0,323.7998304157934,319.25955060482545
33,213792.0,318.23304258904005,329.79499967736655
34,220080.0,323.1126885192876,330.12980499233265
35,226368.0,315.1120685676046,327.1194672621141
36,232656.0,320.6230116363756,323.70775169540445
37,238944.0,330.41979105838175,324.0038603864751
38,245232.0,330.9215471319194,317.14136748994144
39,251520.0,320.16818522556315,324.5808236330977
40,257808.0,336.4181058113616,350.52665122687625
41,264096.0,339.88048485403533,356.0443594890363
42,270384.0,343.3243225256267,354.176587235664
43,276672.0,335.0134098593726,352.39141233450886
44,282960.0,344.93322243672657,354.53711454082503
45,289248.0,341.37341840266765,344.0442520266464
46,295536.0,346.11462668043066,365.32676415184756
47,301824.0,350.6843777283654,361.8595818006212
48,308112.0,354.90576844648433,366.1180778014107
49,314400.0,355.8656854147011,366.5560592885604
50,320688.0,362.17005715623736,365.7630220499943
51,326976.0,360.6398291943122,354.8375615114198
52,333264.0,364.15710849485305,361.6437639420578
53,339552.0,360.4918853654204,377.83505456448637
54,345840.0,366.6124331577129,373.65074898231813
