,0,1,2
0,8448.0,2174.0099431969065,2173.0726971689282
1,16896.0,2201.8851018152513,2215.218644518961
2,25344.0,2226.345122996462,2229.569193722468
3,33792.0,2235.3377130009203,2240.959998553274
4,42240.0,2251.387681147197,2254.0261706111514
5,50688.0,2251.7433258466417,2243.962464793721
6,59136.0,2256.306591303728,2256.110193039069
7,67584.0,2256.0594623745233,2253.7513301488143
8,76032.0,2259.880668589188,2260.355089161443
9,84480.0,2262.730966557105,2262.4938624250894
10,92928.0,2266.272373163542,2259.798544922038
11,101376.0,2265.7394266446977,2266.519800826133
12,109824.0,2264.0282116401377,2261.684807642609
13,118272.0,2267.6912347079183,2262.5338306378326
14,126720.0,2270.755329412753,2263.6521652906863
15,135168.0,2270.0038415793138,2265.693199574828
16,143616.0,2273.569734086237,2272.175064130024
17,152064.0,2271.4244941316306,2269.4323258088584
18,160512.0,2273.3738022260814,2272.085736227089
19,168960.0,2275.040993323811,2274.1259807775264
20,177408.0,2276.725551172221,2275.499452009596
21,185856.0,2275.2065281542823,2275.6255248138327
22,194304.0,2279.2197853133925,2280.5230201114605
23,202752.0,2277.751674904465,2274.9105877489233
24,211200.0,2277.3853747138137,2276.6460424606194
25,219648.0,2277.3983565152826,2275.8313136049005
26,228096.0,2277.6039419715653,2279.711860828334
27,236544.0,2279.1284255421747,2278.6989046504414
28,244992.0,2278.9038098692304,2277.0825920807274
29,253440.0,2280.033858258989,2275.3831087292174
30,261888.0,2280.3894008284706,2276.3707685110103
31,270336.0,2279.7375790360616,2278.403576877512
32,278784.0,2280.783900006985,2278.2152234157525
33,287232.0,2282.4275904325423,2280.570317631422
34,295680.0,2280.7583289757627,2281.9999128336876
35,304128.0,2281.929572831848,2281.302303403987
36,312576.0,2282.3434339783353,2282.5783409025244
37,321024.0,2282.5223677645477,2278.3946907948716
38,329472.0,2283.241291732467,2280.3678576144653
39,337920.0,2282.7082743914107,2282.5564090881244
40,346368.0,2281.4557800214416,2283.3363891324075
41,354816.0,2284.026504762567,2282.4503688740374
42,363264.0,2284.8624145704066,2282.877587045427
43,371712.0,2284.291774954273,2282.8347191018906
44,380160.0,2283.801996265887,2284.4265929971443
45,388608.0,2285.7093707734352,2284.09518451138
46,397056.0,2284.232561350369,2283.2963059250415
47,405504.0,2284.0711706607885,2285.209205796136
48,413952.0,2284.9087371934747,2281.472265327356
49,422400.0,2283.7574570457236,2284.0131069092236
50,430848.0,2285.5612907718937,2283.000073322445
51,439296.0,2285.068379814854,2284.4643715771986
52,447744.0,2285.873254336818,2285.813045236653
53,456192.0,2286.3154835979935,2284.072329279583
54,464640.0,2283.3747808777507,2282.618724226363
55,473088.0,2284.6496258280454,2284.8786102441745
56,481536.0,2286.2091170788894,2282.8023176670767
57,489984.0,2285.857965766626,2284.334313170684
58,498432.0,2285.4418504257064,2282.442421271974
59,506880.0,2287.00577101963,2284.3628012866784
60,515328.0,2285.091216723059,2285.8681320635587
61,523776.0,2287.312776280725,2285.94232548997
62,532224.0,2287.8096954463017,2285.3282823559257
63,540672.0,2287.083894428343,2286.0668031068917
64,549120.0,2288.517155816916,2286.436072143503
65,557568.0,2288.7248430248833,2285.1732294080607
66,566016.0,2287.664033619914,2283.2826676461013
67,574464.0,2287.8839034992197,2284.3775053862787
68,582912.0,2288.0550841370614,2286.5170335463276
