,0,1,2
0,4080.0,1147.1412214268366,1137.240632579743
1,8160.0,1153.0977557721317,1186.2850773903774
2,12240.0,1183.0495862056043,1202.2069240403803
3,16320.0,1235.7436020017742,1242.2597707251791
4,20400.0,1328.03271918551,1350.266110721845
5,24480.0,1348.4801028017926,1349.8427364743657
6,28560.0,1432.0104776300343,1431.9903403058872
7,32640.0,1460.5998283505926,1469.501371181131
8,36720.0,1489.2703835469292,1488.9789309153155
9,40800.0,1510.0721617325098,1498.5758038029173
10,44880.0,1536.6843791356657,1486.3688618520748
11,48960.0,1545.4404626499597,1535.7144891364694
12,53040.0,1549.2610678569145,1544.109271059571
13,57120.0,1550.3753680365164,1540.0253398141695
14,61200.0,1579.5008483972565,1558.084600310117
15,65280.0,1571.1565715845318,1539.5643731431928
16,69360.0,1588.8038958015823,1549.5656448462012
17,73440.0,1577.829052047136,1558.5658562549372
18,77520.0,1585.8885828300035,1561.6560779005874
19,81600.0,1582.9018772995241,1567.5053802908224
20,85680.0,1562.6231072444382,1569.6112082740135
21,89760.0,1583.4356558507839,1598.1579203102444
22,93840.0,1598.1922180252418,1564.005403517685
23,97920.0,1593.5990807396167,1582.310974093222
24,102000.0,1579.0876778120266,1575.2416484686144
25,106080.0,1592.2585017242382,1572.1177182412073
26,110160.0,1589.4351738310606,1573.1329034823568
27,114240.0,1587.3986122344056,1596.8082760676875
28,118320.0,1589.8530713563862,1576.5433740888234
29,122400.0,1589.6738822609666,1586.8663706561676
30,126480.0,1586.0127912524288,1590.4907381374276
31,130560.0,1581.7522153776083,1573.8372445037214
32,134640.0,1603.7285441433353,1585.2942389400548
33,138720.0,1583.3865613705293,1550.426671464438
34,142800.0,1593.4833427884232,1596.5650986010003
35,146880.0,1595.4951531966053,1579.189993637497
36,150960.0,1594.155080661932,1585.8641682737207
37,155040.0,1599.4835779048353,1586.1859483699297
38,159120.0,1581.133628470594,1604.08803644286
39,163200.0,1604.2694858462366,1581.0076956988735
40,167280.0,1610.010438672549,1597.9779249962955
41,171360.0,1608.2368073979608,1590.3629636608284
42,175440.0,1620.3473832215702,1586.6357802539133
43,179520.0,1614.5790606118203,1594.798892340398
44,183600.0,1603.0928252165206,1592.16918595636
45,187680.0,1613.7148315558234,1601.4062110671082
46,191760.0,1619.07661353369,1607.7771397490803
47,195840.0,1613.0399036358185,1598.6862760387478
