,0,1,2
0,9600.0,183.17447791767916,192.63081189868348
1,17600.0,190.47690028472744,189.4592590360008
2,27200.0,195.14542137530017,199.56234149733808
3,35200.0,181.09847069046563,194.82740098659397
4,43200.0,184.41694430982523,195.22682339360412
5,51200.0,181.92949143939427,197.06482115353188
6,60800.0,181.83710675699902,192.00323370668508
7,70400.0,178.39937224786763,189.09719423195835
8,78400.0,182.62321481484068,191.0763918866711
9,89600.0,179.02187399557644,188.925253678147
10,97600.0,186.37670678517784,195.05685971931194
11,105600.0,181.09991468530657,194.03932404617268
12,115200.0,186.5071630394737,190.4746550354266
13,123200.0,187.70807504730985,186.83875453614476
14,131200.0,186.8348753766322,186.29300175797198
15,139200.0,189.06080562723056,206.0304154452825
16,147200.0,185.71223212381616,204.00139078953302
17,155200.0,195.23592886529124,202.58096017258168
18,164800.0,191.2656128342817,205.52609887273022
19,174400.0,189.9192453778425,194.02600516223342
20,182400.0,185.82741145317337,191.93075293817176
21,193600.0,184.3117493619449,183.87915899119128
22,201600.0,183.62446709388914,187.98360845881732
23,209600.0,182.08273122527083,192.0242251292204
24,217600.0,182.87971347165887,188.73936493588408
25,225600.0,187.70498120678414,192.90520093120787
26,235200.0,182.8017505009531,189.7577649233167
27,244800.0,180.51959491841677,181.95316762544854
28,252800.0,187.27190189112451,199.1377313161684
