,0,1,2
0,8448.0,240.64908532055063,230.83179024485707
1,16896.0,312.1388222993045,294.69249569341804
2,25344.0,380.22243438277627,374.4601332551443
3,33792.0,407.2457280447385,423.25925941925703
4,42240.0,437.9185320446499,436.9139291514523
5,50688.0,447.2731651888242,474.0071442223495
6,59136.0,472.50110547874846,474.8595601397218
7,67584.0,475.3719823525537,471.01510544508335
8,76032.0,482.86398950277163,489.93163832298757
9,84480.0,484.9848755595268,493.4134847258034
10,92928.0,485.7515452837689,496.8233768204819
11,101376.0,489.07823021539633,492.7626563722333
12,109824.0,489.8243434169915,490.0534123490428
13,118272.0,493.5495338350226,493.9896258726766
14,126720.0,493.38405058409063,497.56491361964834
15,135168.0,498.5518482790157,500.70616520741925
16,143616.0,490.38754382587086,498.62392654880824
17,152064.0,490.2993665502786,498.22730390294504
18,160512.0,490.8596480958482,506.72371598625597
19,168960.0,495.45135147670476,498.78899774888936
20,177408.0,495.0841692915792,504.992939169565
21,185856.0,498.41913700851666,502.9768781469976
22,194304.0,495.05774917323566,501.29217088601774
23,202752.0,495.0835543171807,497.86160462051805
24,211200.0,498.04915132012934,502.24966012091966
25,219648.0,500.53492672629875,502.0445093508304
26,228096.0,499.85299438987414,505.21735893894476
27,236544.0,501.0285985599044,513.7631170737753
28,244992.0,504.81967024353736,512.5410159579037
29,253440.0,499.5148751877738,503.07929557800514
30,261888.0,498.24479333787633,500.82197645844377
31,270336.0,501.7589337914676,502.94269074899216
32,278784.0,502.3578815248151,503.7872332888045
33,287232.0,506.0171669635637,513.6270250776918
34,295680.0,504.5041094720005,509.89966441310827
35,304128.0,504.1683860542215,506.35469678043603
36,312576.0,505.92576111250827,507.26144071426074
37,321024.0,503.4062546736637,507.40592696826036
38,329472.0,502.94794052301097,507.3413111302323
39,337920.0,507.21874024288815,505.3222690505029
40,346368.0,506.49110373712483,511.4638269835067
41,354816.0,504.84330708635315,510.7116817521504
42,363264.0,503.1116174984314,506.73282518434644
43,371712.0,506.43860291525044,497.19184678157336
44,380160.0,509.2013998316973,505.32458018275537
45,388608.0,507.62452174531956,512.3115539710591
46,397056.0,507.46916170052606,508.7108933756488
47,405504.0,506.9146067300487,501.41021465204534
48,413952.0,508.26573815985154,511.720586084408
49,422400.0,504.7876130806695,512.7153158813859
50,430848.0,505.26927574522705,508.29221202325573
51,439296.0,509.92091275004077,510.79413003009336
52,447744.0,510.81988232109205,509.7416609162273
53,456192.0,509.48843935684846,510.00040562086843
54,464640.0,511.59612039611955,511.5376821035399
55,473088.0,507.7399867749379,510.7797273855745
56,481536.0,507.8309261406095,510.51066400894666
57,489984.0,509.55228804769547,513.8758425808994
58,498432.0,509.1252214606577,514.9825339323542
59,506880.0,509.9423723541478,511.4318936807124
60,515328.0,511.15260862577657,501.5376569099352
61,523776.0,512.1934381334786,514.1872998144029
62,532224.0,510.12692760401393,505.7863512449381
63,540672.0,514.6297776633285,507.4990876669625
64,549120.0,506.4098617731584,508.86194118765616
65,557568.0,507.00647505383574,510.3432126066611
66,566016.0,507.4571450461359,513.9540063148464
67,574464.0,504.39459753962177,514.7728699489656
68,582912.0,511.630347094829,510.74760118006685
